model,threshold,precision_mean,precision_var,recall_mean,recall_var,f1_mean,f1_var,pos_acc_mean,neg_acc_mean,mcc
bert-base-uncased,0.5899999999999997,0.0017368579971622413,0.0,0.9060496236409256,0.0,0.0034670697713120777,0.0,0.9060496236409256,0.3524698905232842,0.019061914808870976
bert-base-uncased,0.5999999999999998,0.0018273760721762378,0.0,0.8960133816559799,0.0,0.0036473136241462604,0.0,0.8960133816559799,0.3914174775186387,0.020744276099405833
bert-base-uncased,0.6099999999999998,0.0019414317495668786,0.0,0.8884862001672706,0.0,0.003874397550631884,0.0,0.8884862001672706,0.43204772173966094,0.022791566610338286
bert-base-uncased,0.6199999999999998,0.002076143244668281,0.0,0.8792863116810705,0.0,0.004142505335741257,0.0,0.8792863116810705,0.474469819112615,0.024951375687597102
bert-base-uncased,0.6299999999999997,0.0022279801297179543,0.0,0.8656258712015612,0.0,0.004444520786186344,0.0,0.8656258712015612,0.517966196407766,0.027035811816831814
bert-base-uncased,0.6399999999999997,0.0024088164260746086,0.0,0.8502927237245609,0.0,0.004804023408982264,0.0,0.8502927237245609,0.5621305754486653,0.029273207480732102
bert-base-uncased,0.6499999999999997,0.0026405843039941914,0.0,0.837468636743797,0.0,0.0052645691342728005,0.0,0.837468636743797,0.6066787001732922,0.03201408595629603
bert-base-uncased,0.6599999999999997,0.0029210196654284658,0.0,0.8229718427655422,0.0,0.005821377193492757,0.0,0.8229718427655422,0.6506929781472952,0.03497714649064885
bert-base-uncased,0.6699999999999997,0.00323768288738656,0.0,0.8009478672985783,0.0,0.006449295695605814,0.0,0.8009478672985783,0.6933882386627763,0.037737369858541155
bert-base-uncased,0.6799999999999997,0.003647494671796999,0.0,0.7819905213270142,0.0,0.007261120775347913,0.0,0.7819905213270142,0.7343883624181594,0.041145470192163434
bert-base-uncased,0.6899999999999997,0.004148279710836924,0.0,0.7605241148592138,0.0,0.00825155132492147,0.0,0.7605241148592138,0.7729785494135832,0.044807091825920325
bert-base-uncased,0.6999999999999996,0.004788386810858721,0.0,0.7410091998884862,0.0,0.009515286031359633,0.0,0.7410091998884862,0.8084963443630463,0.049116723066679996
bert-base-uncased,0.7099999999999996,0.005610001188559574,0.0,0.7237245609144132,0.0,0.011133698738237994,0.0,0.7237245609144132,0.8404876308747842,0.054173000070956254
bert-base-uncased,0.7199999999999996,0.0065799484728118,0.0,0.6991915249512127,0.0,0.0130372064614225,0.0,0.6991915249512127,0.8687395635560156,0.059097694345137695
bert-base-uncased,0.7299999999999996,0.007712976745085152,0.0,0.6674100919988849,0.0,0.015249718924875706,0.0,0.6674100919988849,0.8932334231050953,0.06375561407482347
bert-base-uncased,0.7399999999999997,0.009225578997018076,0.0,0.643434625034848,0.0,0.018190344457974236,0.0,0.643434625034848,0.9140763255258824,0.0698074015783099
bert-base-uncased,0.7499999999999997,0.011072809988576468,0.0,0.6161137440758294,0.0,0.021754645010458963,0.0,0.6161137440758294,0.9315781792567258,0.0760525744630256
bert-base-uncased,0.7599999999999997,0.013484812943391681,0.0,0.592974630610538,0.0,0.02636994792958096,0.0,0.592974630610538,0.9460585990405318,0.08354967986830607
bert-base-uncased,0.7699999999999997,0.016362786348761104,0.0,0.5659325341511012,0.0,0.031805967927676676,0.0,0.5659325341511012,0.957697151511601,0.09095657856115558
bert-base-uncased,0.7799999999999997,0.019712449534481338,0.0,0.5335935321996097,0.0,0.03802032120616192,0.0,0.5335935321996097,0.9670048042741018,0.09781600292277906
bert-base-uncased,0.7899999999999996,0.023845321938223734,0.0,0.5040423752439365,0.0,0.04553640015615359,0.0,0.5040423752439365,0.9743427705190412,0.1053786124848875
bert-base-uncased,0.7999999999999996,0.028401027235250387,0.0,0.4686367437970449,0.0,0.053556352050975704,0.0,0.4686367437970449,0.9800649837090077,0.1115405593355929
bert-base-uncased,0.8099999999999996,0.03402102324769922,0.0,0.43490381934764427,0.0,0.06310551971036185,0.0,0.43490381934764427,0.9846453194986139,0.11821296006966195
bert-base-uncased,0.8199999999999996,0.04021244309559939,0.0,0.39894061890158905,0.0,0.07306052638296787,0.0,0.39894061890158905,0.9881600417093773,0.12358683043679747
bert-base-uncased,0.8299999999999996,0.046925625250282134,0.0,0.3593532199609702,0.0,0.08301133436373004,0.0,0.3593532199609702,0.9909246052393939,0.12710484525725835
bert-base-uncased,0.8399999999999996,0.05556083650190114,0.0,0.32589908001115137,0.0,0.09493645186177772,0.0,0.32589908001115137,0.993111643648281,0.13211917894097908
bert-base-uncased,0.8499999999999996,0.06775597754084915,0.0,0.2994145525508782,0.0,0.11050519600781973,0.0,0.2994145525508782,0.9948774977701499,0.14029462268974682
bert-base-uncased,0.8599999999999995,0.08085106382978724,0.0,0.2648452746027321,0.0,0.12388341918236943,0.0,0.2648452746027321,0.9962561396709494,0.14446788650266923
bert-base-uncased,0.8699999999999996,0.099880810488677,0.0,0.23362141064956787,0.0,0.1399348751774234,0.0,0.23362141064956787,0.9973820709995379,0.1511698145005915
bert-base-uncased,0.8799999999999996,0.12328296703296704,0.0,0.2001672706997491,0.0,0.15258739772606525,0.0,0.2001672706997491,0.998229986033321,0.1557611422210152
bert-base-uncased,0.8899999999999996,0.1559681697612732,0.0,0.16392528575411208,0.0,0.1598477640342531,0.0,0.16392528575411208,0.9988969478178668,0.1588263286261395
bert-base-uncased,0.8999999999999996,0.20653095843935537,0.0,0.13576805129634792,0.0,0.16383515559293524,0.0,0.13576805129634792,0.9993514108633654,0.16661695860340434
bert-base-uncased,0.9099999999999996,0.26525017135023987,0.0,0.1078896013381656,0.0,0.15338882282996433,0.0,0.1078896013381656,0.9996283871969683,0.16852294787466157
bert-base-uncased,0.9199999999999996,0.3384433962264151,0.0,0.08001115137998327,0.0,0.1294250281848929,0.0,0.08001115137998327,0.9998055272551298,0.164079881554712
bert-base-uncased,0.9299999999999996,0.44469525959367945,0.0,0.05492054641761918,0.0,0.0977667493796526,0.0,0.05492054641761918,0.9999147231813938,0.1559506800235271
bert-base-uncased,0.9399999999999996,0.5633187772925764,0.0,0.0359632004460552,0.0,0.06761006289308176,0.0,0.0359632004460552,0.9999653346265829,0.14211333491359876
bert-base-uncased,0.9499999999999995,0.65625,0.0,0.017563423473654863,0.0,0.034211240836274776,0.0,0.017563423473654863,0.9999885604267723,0.10722440818936547
bert-base-uncased,0.9599999999999995,0.717948717948718,0.0,0.007805965988291051,0.0,0.015444015444015444,0.0,0.007805965988291051,0.9999961868089241,0.07477921896856615
bert-base-uncased,0.9699999999999995,0.8461538461538461,0.0,0.0030666294954000556,0.0,0.006111111111111111,0.0,0.0030666294954000556,0.9999993066925317,0.05089653978841606
bert-base-uncased,0.9799999999999995,1.0,0.0,0.0008363534987454698,0.0,0.001671309192200557,0.0,0.0008363534987454698,1.0,0.028901828604617152
bert-base-uncased,0.9899999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
