model,n_components,min_cluster_size,min_samples,f1,precision,recall,pos_acc,neg_acc,n_clusters,n_noise
MPNet-Personality,50,6,5,0.26365436124374053,0.1666298667844263,0.6311681070532479,0.6311681070532479,0.9960748397679777,234,753
MPNet-Personality,50,6,6,0.2559899834955324,0.16082665903890161,0.6269863395595205,0.6269863395595205,0.9959320184294991,220,792
MPNet-Personality,50,6,7,0.243001182898665,0.15226598898771707,0.6013381655979928,0.6013381655979928,0.9958370353063362,193,919
MPNet-Personality,50,6,8,0.23219863412568162,0.1433145993987714,0.6113744075829384,0.6113744075829384,0.9954557161987477,171,944
MPNet-Personality,50,6,9,0.2215127954276299,0.13584691170898067,0.5996654586005018,0.5996654586005018,0.9952567369553333,154,1003
MPNet-Personality,50,6,10,0.2147016373861544,0.1306797528171574,0.6013381655979928,0.6013381655979928,0.9950258655683752,142,1031
MPNet-Personality,50,6,11,0.1846511427710584,0.10918253079507279,0.5979927516030109,0.5979927516030109,0.9939332129982671,125,1054
MPNet-Personality,50,7,2,0.2727170742652008,0.1707043044730005,0.6777251184834123,0.6777251184834123,0.9959060193994362,233,535
MPNet-Personality,50,7,3,0.2661890327914026,0.16588817145212253,0.6732645664901031,0.6732645664901031,0.9957905837059572,226,563
MPNet-Personality,50,7,4,0.24677888611803825,0.15165059702445566,0.6621131865068303,0.6621131865068303,0.9953943584877993,213,625
MPNet-Personality,50,7,5,0.24847512038523276,0.15374428921406344,0.6473376080289935,0.6473376080289935,0.9955694186235559,210,700
MPNet-Personality,50,7,6,0.2384407605529368,0.14718190139924153,0.6275439085586841,0.6275439085586841,0.995478595345203,196,772
MPNet-Personality,50,7,7,0.2398409893992933,0.14953528399311533,0.6055199330917201,0.6055199330917201,0.9957177864217812,187,899
MPNet-Personality,50,7,8,0.22868096570303595,0.14043907095132038,0.6152773905770839,0.6152773905770839,0.9953174013588133,164,930
MPNet-Personality,50,7,9,0.2222222222222222,0.13619485178425325,0.6032896570950655,0.6032896570950655,0.9952421774984981,153,994
MPNet-Personality,50,7,10,0.21015829853355347,0.12724172399600164,0.6032896570950655,0.6032896570950655,0.9948546186236945,141,1006
MPNet-Personality,50,7,11,0.18201662328939636,0.10714109216703731,0.6044047950933928,0.6044047950933928,0.9937370069847261,122,1020
MPNet-Personality,50,8,2,0.237890625,0.144201740365832,0.6791190409813215,0.6791190409813215,0.9949884269650847,203,525
MPNet-Personality,50,8,3,0.24038987518026755,0.14628979542428278,0.6738221354892668,0.6738221354892668,0.995110449079513,200,583
MPNet-Personality,50,8,4,0.23487403292997422,0.14284852506484888,0.6601616950097574,0.6601616950097574,0.9950743970911592,192,635
MPNet-Personality,50,8,5,0.23138191955396256,0.1408399490939943,0.6478951770281572,0.6478951770281572,0.9950854900106527,181,712
MPNet-Personality,50,8,6,0.22905113202747393,0.14009210853871049,0.6275439085586841,0.6275439085586841,0.9952102853549544,177,807
MPNet-Personality,50,8,7,0.23261390887290168,0.14305867265149086,0.6219682185670476,0.6219682185670476,0.995367319496534,173,862
MPNet-Personality,50,8,8,0.2235205237975321,0.1364027538726334,0.6186228045720658,0.6186228045720658,0.9951298616886266,162,909
MPNet-Personality,50,8,9,0.218970736629667,0.13367830961621388,0.6049623640925564,0.6049623640925564,0.9951250085363482,150,987
MPNet-Personality,50,8,10,0.2062852538275584,0.12427184466019417,0.6066350710900474,0.6066350710900474,0.9946844116402164,137,998
MPNet-Personality,50,8,11,0.17281455280444669,0.10040650406504065,0.619737942570393,0.619737942570393,0.9930956975765091,116,958
MPNet-Personality,50,9,2,0.22239326300538778,0.13275675675675674,0.6846947309729579,0.6846947309729579,0.9944382874889548,181,529
MPNet-Personality,50,9,3,0.22574584116218321,0.13507732806844358,0.6866462224700307,0.6866462224700307,0.9945329239583836,174,576
MPNet-Personality,50,9,4,0.22503503035964503,0.13516243056724458,0.6715918594926122,0.6715918594926122,0.9946566793414827,172,642
MPNet-Personality,50,9,5,0.22167950403907571,0.13329567918667043,0.6579314190131029,0.6579314190131029,0.9946805984491405,170,689
MPNet-Personality,50,9,6,0.22117101896992808,0.13374197314652655,0.6386952885419571,0.6386952885419571,0.9948560052386313,163,792
MPNet-Personality,50,9,7,0.22465317487941922,0.13671023965141613,0.6297741845553387,0.6297741845553387,0.9950549844820455,160,845
MPNet-Personality,50,9,8,0.21501229330376512,0.12998367917929587,0.6216894340674658,0.6216894340674658,0.9948258463637584,152,898
MPNet-Personality,50,9,9,0.21417061379950192,0.1298247691214776,0.6113744075829384,0.6113744075829384,0.9949045367614152,145,967
MPNet-Personality,50,9,10,0.20304333749595302,0.1217145392037263,0.6119319765821021,0.6119319765821021,0.9945093515044598,132,981
MPNet-Personality,50,9,11,0.17112217541171965,0.09918749722505883,0.6228045720657931,0.6228045720657931,0.9929667423873973,114,946
MPNet-Personality,50,10,2,0.22067363530778164,0.1313899675514655,0.6885977139671035,0.6885977139671035,0.9943394911747159,168,553
MPNet-Personality,50,10,3,0.21220633299284986,0.1252197498618715,0.6950097574574854,0.6950097574574854,0.9939626785656717,159,557
MPNet-Personality,50,10,4,0.18875023996928394,0.10944874877549203,0.6852522999721216,0.6852522999721216,0.9930669253165728,158,613
MPNet-Personality,50,10,5,0.20866381940207443,0.12366341236634124,0.6674100919988849,0.6674100919988849,0.994119019399783,155,665
MPNet-Personality,50,10,6,0.208597794283142,0.12438264977453296,0.6459436855310845,0.6459436855310845,0.994345730941931,152,758
MPNet-Personality,50,10,7,0.2133471972776255,0.12845028740538386,0.629216615556175,0.629216615556175,0.9946913447148998,148,864
MPNet-Personality,50,10,8,0.20492539996404818,0.12215376372890437,0.635628659046557,0.635628659046557,0.9943200785656023,141,866
MPNet-Personality,50,10,9,0.20518737308473325,0.12294673967147834,0.619737942570393,0.619737942570393,0.9945027650835107,136,942
MPNet-Personality,50,10,10,0.19966128888492735,0.1188265874489417,0.6244772790632841,0.6244772790632841,0.9942417348216795,129,950
MPNet-Personality,50,10,11,0.1712357654997891,0.09927091668889482,0.6225257875662114,0.6225257875662114,0.9929764486919541,113,955
MPNet-Personality,50,11,2,0.20919443272880642,0.12324206132286439,0.6913855589629216,0.6913855589629216,0.9938839881680147,152,540
MPNet-Personality,50,11,3,0.1828755349109396,0.10524543234823609,0.6969612489545581,0.6969612489545581,0.9926322215339219,141,540
MPNet-Personality,50,11,4,0.17316780701135642,0.09912383413413009,0.6844159464733761,0.6844159464733761,0.9922654618831687,141,607
MPNet-Personality,50,11,5,0.17762483526138526,0.10223776813182182,0.6763311959855032,0.6763311959855032,0.9926152355009475,137,632
MPNet-Personality,50,11,6,0.17977615723589283,0.10450671019223794,0.6425982715361026,0.6425982715361026,0.9931532420963816,135,771
MPNet-Personality,50,11,7,0.2022291573785109,0.12036299952236905,0.6322832450515752,0.6322832450515752,0.9942542143561097,136,856
MPNet-Personality,50,11,8,0.17031898102264803,0.09807237064592493,0.64678003902983,0.64678003902983,0.99260379592772,124,801
MPNet-Personality,50,11,9,0.1754185692541857,0.1015731723438946,0.6425982715361026,0.6425982715361026,0.9929324236677144,119,862
MPNet-Personality,50,11,10,0.1770614156973282,0.10323118229793538,0.6216894340674658,0.6216894340674658,0.9932846238616325,116,979
MPNet-Personality,50,11,11,0.18339100346020762,0.10759340712455895,0.6205742960691386,0.6205742960691386,0.9935997321059943,113,981
SciBERT (SciVocab),768,2,2,0.31231454005934717,0.4664819944598338,0.23473654864789517,0.23473654864789517,0.999666172453993,916,1636
SciBERT (SciVocab),768,2,3,0.002490266497665987,0.0012466964469151263,0.9930303875104545,0.9930303875104545,0.010792717359691034,2,18
SciBERT (SciVocab),768,2,4,0.1262558606831882,0.1580712788259958,0.10510175634234736,0.10510175634234736,0.9993039193017839,189,3290
SciBERT (SciVocab),768,2,5,0.0025206176845577527,0.0012623196257342403,0.7911904098132144,0.7911904098132144,0.2216223186766979,2,525
SciBERT (SciVocab),768,2,6,0.00249363758570661,0.0012497313631124106,0.5349874546975188,0.5349874546975188,0.46836802008373074,5,1237
SciBERT (SciVocab),768,2,7,0.0024789911335874127,0.0012423845466076144,0.5330359632004461,0.5330359632004461,0.46717102473963706,3,1238
SciBERT (SciVocab),768,2,8,0.002459826708532474,0.0012328533424320132,0.515751324226373,0.515751324226373,0.48045826237042516,2,1290
SciBERT (SciVocab),768,2,9,0.0024513308116736647,0.0012287243183745772,0.49233342626149984,0.49233342626149984,0.5023796045582193,2,1363
SciBERT (SciVocab),768,2,10,0.0024997784512858687,0.001253075828501327,0.4914970727627544,0.4914970727627544,0.5128908390857632,2,1387
SciBERT (SciVocab),768,2,11,0.00278539051473718,0.0014020843318015657,0.20797323668804016,0.20797323668804016,0.8158162846138087,3,2572
SciBERT (SciVocab),768,3,2,0.274036955840902,0.3126116470167917,0.24393643713409535,0.24393643713409535,0.9993330382154543,413,2213
SciBERT (SciVocab),768,3,3,0.002490266497665987,0.0012466964469151263,0.9930303875104545,0.9930303875104545,0.010792717359691034,2,18
SciBERT (SciVocab),768,3,4,0.12831423895253682,0.15537059056678557,0.10928352383607472,0.10928352383607472,0.9992612808924808,123,3370
SciBERT (SciVocab),768,3,5,0.0025206176845577527,0.0012623196257342403,0.7911904098132144,0.7911904098132144,0.2216223186766979,2,525
SciBERT (SciVocab),768,3,6,0.00249363758570661,0.0012497313631124106,0.5349874546975188,0.5349874546975188,0.46836802008373074,3,1241
SciBERT (SciVocab),768,3,7,0.0024789911335874127,0.0012423845466076144,0.5330359632004461,0.5330359632004461,0.46717102473963706,3,1238
SciBERT (SciVocab),768,3,8,0.002459826708532474,0.0012328533424320132,0.515751324226373,0.515751324226373,0.48045826237042516,2,1290
SciBERT (SciVocab),768,3,9,0.006682346734662475,0.0036271655610175153,0.042375243936437136,0.042375243936437136,0.9855258199834092,16,3667
SciBERT (SciVocab),768,3,10,0.002611704085388296,0.0013127846278396182,0.24728185112907722,0.24728185112907722,0.7660863798707883,2,2332
SciBERT (SciVocab),768,3,11,0.002618964179328644,0.0013168721690001684,0.23334262614998605,0.23334262614998605,0.7799580756973893,2,2405
SciBERT (SciVocab),768,4,2,0.2045602605863192,0.19202544031311156,0.21884583217173126,0.21884583217173126,0.998855002716032,225,2577
SciBERT (SciVocab),768,4,3,0.15977554636739516,0.16985871271585556,0.1508224142737664,0.1508224142737664,0.999083447526851,145,3113
SciBERT (SciVocab),768,4,4,0.12553905126976522,0.14697083021690352,0.10956230833565654,0.10956230833565654,0.9992092828323551,101,3400
SciBERT (SciVocab),768,4,5,0.0025206176845577527,0.0012623196257342403,0.7911904098132144,0.7911904098132144,0.2216223186766979,2,525
SciBERT (SciVocab),768,4,6,0.002493639205881818,0.0012497321769891678,0.5349874546975188,0.5349874546975188,0.4683683667374649,2,1244
SciBERT (SciVocab),768,4,7,0.00247899274064835,0.0012423853538881399,0.5330359632004461,0.5330359632004461,0.4671713713933712,2,1241
SciBERT (SciVocab),768,4,8,0.002459826708532474,0.0012328533424320132,0.515751324226373,0.515751324226373,0.48045826237042516,2,1290
SciBERT (SciVocab),768,4,9,0.004600167546038418,0.0023623532963508056,0.08725954836911068,0.08725954836911068,0.9541786161097616,8,3330
SciBERT (SciVocab),768,4,10,0.004479104179164167,0.0023057033218597143,0.07805965988291051,0.07805965988291051,0.9580001268752667,6,3377
SciBERT (SciVocab),768,4,11,0.003652576165109002,0.001861224141517031,0.09729579035405632,0.09729579035405632,0.9351195938050204,4,3212
SciBERT (SciVocab),768,5,2,0.18388531883341572,0.16514983351831297,0.2074156676888765,0.2074156676888765,0.9986962353057816,153,2760
SciBERT (SciVocab),768,5,3,0.0025593545341645826,0.001281720809242636,0.8026205742960691,0.8026205742960691,0.22234474505871102,2,519
SciBERT (SciVocab),768,5,4,0.0025769226212338423,0.0012912050237670772,0.6063562865904656,0.6063562865904656,0.41682511631099417,4,1042
SciBERT (SciVocab),768,5,5,0.0025565291910756983,0.001281271146875377,0.5447449121828827,0.5447449121828827,0.4720137774060109,3,1238
SciBERT (SciVocab),768,5,6,0.0033890024556125532,0.0017102756684089506,0.1837189852244215,0.1837189852244215,0.8666565212673799,9,2719
SciBERT (SciVocab),768,5,7,0.0026927117559890253,0.0013534297139341741,0.25759687761360467,0.25759687761360467,0.7636563371942471,3,2333
SciBERT (SciVocab),768,5,8,0.0032187995903345977,0.0016258082853691466,0.1594647337608029,0.1594647337608029,0.8782368359111082,4,2811
SciBERT (SciVocab),768,5,9,0.0033540536232787954,0.001698132405208074,0.13493169779760245,0.13493169779760245,0.9013648797475529,4,2961
SciBERT (SciVocab),768,5,10,0.004089348922020809,0.002095053612765402,0.0850292723724561,0.0850292723724561,0.9496395321145219,5,3309
SciBERT (SciVocab),768,5,11,0.003652576165109002,0.001861224141517031,0.09729579035405632,0.09729579035405632,0.9351195938050204,4,3212
SciBERT (SciVocab),768,6,2,0.002549226334241037,0.001276477737086368,0.8725954836911067,0.8725954836911067,0.15106927077573826,2,334
SciBERT (SciVocab),768,6,3,0.0025593545341645826,0.001281720809242636,0.8026205742960691,0.8026205742960691,0.22234474505871102,2,519
SciBERT (SciVocab),768,6,4,0.0025414973483022245,0.0012729951066324375,0.7201003624198494,0.7201003624198494,0.29750967423908636,2,724
SciBERT (SciVocab),768,6,5,0.0028181009883583904,0.001414181612187342,0.3883468079174798,0.3883468079174798,0.6590213341107621,5,1836
SciBERT (SciVocab),768,6,6,0.003286318577471489,0.001658456571277297,0.17814329523278505,0.17814329523278505,0.8666565212673799,6,2734
SciBERT (SciVocab),768,6,7,0.002692735297417568,0.0013534416086620263,0.25759687761360467,0.25759687761360467,0.763658417116652,2,2338
SciBERT (SciVocab),768,6,8,0.0032187995903345977,0.0016258082853691466,0.1594647337608029,0.1594647337608029,0.8782368359111082,4,2811
SciBERT (SciVocab),768,6,9,0.0033540536232787954,0.001698132405208074,0.13493169779760245,0.13493169779760245,0.9013648797475529,4,2961
SciBERT (SciVocab),768,6,10,0.003978097600566994,0.0020306819706951583,0.0970170058544745,0.0970170058544745,0.940714238420812,4,3241
SciBERT (SciVocab),768,6,11,0.003652576165109002,0.001861224141517031,0.09729579035405632,0.09729579035405632,0.9351195938050204,4,3212
SciBERT (SciVocab),768,7,2,0.002549226334241037,0.001276477737086368,0.8725954836911067,0.8725954836911067,0.15106927077573826,2,334
SciBERT (SciVocab),768,7,3,0.0025593545341645826,0.001281720809242636,0.8026205742960691,0.8026205742960691,0.22234474505871102,2,519
SciBERT (SciVocab),768,7,4,0.0025414973483022245,0.0012729951066324375,0.7201003624198494,0.7201003624198494,0.29750967423908636,2,724
SciBERT (SciVocab),768,7,5,0.0027735749010894244,0.001391635181083117,0.3981042654028436,0.3981042654028436,0.6447828786334078,4,1795
SciBERT (SciVocab),768,7,6,0.002663274798916578,0.001336571126964961,0.3607471424588793,0.3607471424588793,0.6648361038477525,2,1902
SciBERT (SciVocab),768,7,7,0.002692735297417568,0.0013534416086620263,0.25759687761360467,0.25759687761360467,0.763658417116652,2,2338
SciBERT (SciVocab),768,7,8,0.0032187995903345977,0.0016258082853691466,0.1594647337608029,0.1594647337608029,0.8782368359111082,4,2811
SciBERT (SciVocab),768,7,9,0.004107020302730628,0.002094102346496787,0.10593810984109284,0.10593810984109284,0.9372272485087823,5,3202
SciBERT (SciVocab),768,7,10,0.003978097600566994,0.0020306819706951583,0.0970170058544745,0.0970170058544745,0.940714238420812,4,3241
SciBERT (SciVocab),768,7,11,0.0034919085345248378,0.0017758512867761139,0.10370783384443825,0.10370783384443825,0.9275129709160984,3,3161
SciBERT (SciVocab),768,8,2,0.002549226334241037,0.001276477737086368,0.8725954836911067,0.8725954836911067,0.15106927077573826,2,334
SciBERT (SciVocab),768,8,3,0.0025593545341645826,0.001281720809242636,0.8026205742960691,0.8026205742960691,0.22234474505871102,2,519
SciBERT (SciVocab),768,8,4,0.0025414973483022245,0.0012729951066324375,0.7201003624198494,0.7201003624198494,0.29750967423908636,2,724
SciBERT (SciVocab),768,8,5,0.0027541788545879025,0.0013819033038014036,0.39531642040702536,0.39531642040702536,0.6447828786334078,3,1802
SciBERT (SciVocab),768,8,6,0.003265872913827243,0.0016481391600459922,0.17702815723445775,0.17702815723445775,0.8666603344584558,4,2747
SciBERT (SciVocab),768,8,7,0.006087513731233981,0.0031740349621144325,0.07415667688876498,0.07415667688876498,0.971040893701059,7,3484
SciBERT (SciVocab),768,8,8,0.0032187995903345977,0.0016258082853691466,0.1594647337608029,0.1594647337608029,0.8782368359111082,4,2811
SciBERT (SciVocab),768,8,9,0.004107020302730628,0.002094102346496787,0.10593810984109284,0.10593810984109284,0.9372272485087823,5,3202
SciBERT (SciVocab),768,8,10,0.003978097600566994,0.0020306819706951583,0.0970170058544745,0.0970170058544745,0.940714238420812,4,3241
SciBERT (SciVocab),768,8,11,0.003491924923614142,0.001775859764364414,0.10370783384443825,0.10370783384443825,0.9275133175698326,2,3168
SciBERT (SciVocab),768,9,2,0.002549226334241037,0.001276477737086368,0.8725954836911067,0.8725954836911067,0.15106927077573826,2,334
SciBERT (SciVocab),768,9,3,0.00414810439934387,0.002091359127538012,0.2506272651240591,0.2506272651240591,0.8512976809211837,13,2484
SciBERT (SciVocab),768,9,4,0.0030552367404341994,0.0015350357701236557,0.3161416225257876,0.3161416225257876,0.744304392484131,4,2099
SciBERT (SciVocab),768,9,5,0.002693383530074064,0.0013509542713891535,0.4268190688597714,0.4268190688597714,0.6076774095814399,2,1673
SciBERT (SciVocab),768,9,6,0.003265872913827243,0.0016481391600459922,0.17702815723445775,0.17702815723445775,0.8666603344584558,4,2747
SciBERT (SciVocab),768,9,7,0.0035607304235983008,0.001802246297857177,0.14664064678003902,0.14664064678003902,0.8990086743163902,4,2947
SciBERT (SciVocab),768,9,8,0.0032187995903345977,0.0016258082853691466,0.1594647337608029,0.1594647337608029,0.8782368359111082,4,2811
SciBERT (SciVocab),768,9,9,0.004107020302730628,0.002094102346496787,0.10593810984109284,0.10593810984109284,0.9372272485087823,5,3202
SciBERT (SciVocab),768,9,10,0.0034276832460732984,0.0017393614592370887,0.11681070532478394,0.11681070532478394,0.916638789928877,3,3084
SciBERT (SciVocab),768,9,11,0.003491924923614142,0.001775859764364414,0.10370783384443825,0.10370783384443825,0.9275133175698326,2,3168
SciBERT (SciVocab),768,10,2,0.002549226334241037,0.001276477737086368,0.8725954836911067,0.8725954836911067,0.15106927077573826,2,334
SciBERT (SciVocab),768,10,3,0.0034348447460593925,0.0017281870985328758,0.2757178700864232,0.2757178700864232,0.8019612281664479,10,2288
SciBERT (SciVocab),768,10,4,0.0030552367404341994,0.0015350357701236557,0.3161416225257876,0.3161416225257876,0.744304392484131,4,2099
SciBERT (SciVocab),768,10,5,0.002693383530074064,0.0013509542713891535,0.4268190688597714,0.4268190688597714,0.6076774095814399,2,1673
SciBERT (SciVocab),768,10,6,0.003265872913827243,0.0016481391600459922,0.17702815723445775,0.17702815723445775,0.8666603344584558,4,2747
SciBERT (SciVocab),768,10,7,0.0029947755205177217,0.0015100607799463928,0.17842207973236687,0.17842207973236687,0.8533016861584284,2,2690
SciBERT (SciVocab),768,10,8,0.0031851793492329683,0.0016088275172039374,0.15779202676331197,0.15779202676331197,0.87824030244845,3,2820
SciBERT (SciVocab),768,10,9,0.003305773668854345,0.0016736900831230987,0.1329802063005297,0.1329802063005297,0.9013693862460971,2,2979
SciBERT (SciVocab),768,10,10,0.003403224882809624,0.001726950810961156,0.11597435182603848,0.11597435182603848,0.9166398298900795,2,3093
SciBERT (SciVocab),768,10,11,0.003491924923614142,0.001775859764364414,0.10370783384443825,0.10370783384443825,0.9275133175698326,2,3168
SciBERT (SciVocab),768,11,2,0.0025778614189256783,0.0012911690235625033,0.7435182603847226,0.7435182603847226,0.28488697181670475,2,692
SciBERT (SciVocab),768,11,3,0.0033968063768266953,0.0017090492234136249,0.27265124059102314,0.27265124059102314,0.8019671212799288,8,2308
SciBERT (SciVocab),768,11,4,0.0030552367404341994,0.0015350357701236557,0.3161416225257876,0.3161416225257876,0.744304392484131,4,2099
SciBERT (SciVocab),768,11,5,0.002693383530074064,0.0013509542713891535,0.4268190688597714,0.4268190688597714,0.6076774095814399,2,1673
SciBERT (SciVocab),768,11,6,0.0032351889808126034,0.001632655180111197,0.17535545023696683,0.17535545023696683,0.8666655342644684,3,2757
SciBERT (SciVocab),768,11,7,0.0029947755205177217,0.0015100607799463928,0.17842207973236687,0.17842207973236687,0.8533016861584284,2,2690
SciBERT (SciVocab),768,11,8,0.0031851793492329683,0.0016088275172039374,0.15779202676331197,0.15779202676331197,0.87824030244845,3,2820
SciBERT (SciVocab),768,11,9,0.003305773668854345,0.0016736900831230987,0.1329802063005297,0.1329802063005297,0.9013693862460971,2,2979
SciBERT (SciVocab),768,11,10,0.003403224882809624,0.001726950810961156,0.11597435182603848,0.11597435182603848,0.9166398298900795,2,3093
SciBERT (SciVocab),768,11,11,0.003491924923614142,0.001775859764364414,0.10370783384443825,0.10370783384443825,0.9275133175698326,2,3168
SciBERT (SciVocab),2,2,2,0.1854210898796886,0.25375302663438254,0.14608307778087537,0.14608307778087537,0.999465806595642,1174,648
SciBERT (SciVocab),2,2,3,0.20562286789789436,0.17785917785917785,0.24365765263451353,0.24365765263451353,0.9985995189139477,588,918
SciBERT (SciVocab),2,2,4,0.16305577307926564,0.11851758158360738,0.26122107610816836,0.26122107610816836,0.9975841701265599,400,1081
SciBERT (SciVocab),2,2,5,0.1227151136870263,0.07668733022219126,0.3069417340395874,0.3069417340395874,0.9954047580998245,277,1061
SciBERT (SciVocab),2,2,6,0.12847064178425124,0.08070626921152334,0.31474770002787844,0.31474770002787844,0.9955420329785564,234,1200
SciBERT (SciVocab),2,2,7,0.06902274124154886,0.03878699962007391,0.3130749930303875,0.3130749930303875,0.9903526265780112,196,1156
SciBERT (SciVocab),2,2,8,0.06775879278961892,0.037867104183757175,0.321717312517424,0.321717312517424,0.9898357658603616,159,1184
SciBERT (SciVocab),2,2,9,0.0702273644558052,0.039931153184165236,0.2910510175634235,0.2910510175634235,0.9912986446185648,154,1364
SciBERT (SciVocab),2,2,10,0.07105327255645638,0.040593193384223916,0.28463897407304156,0.28463897407304156,0.991634898740711,141,1441
SciBERT (SciVocab),2,2,11,0.08249027237354085,0.04834837718455925,0.280735991078896,0.280735991078896,0.9931289763349895,138,1524
SciBERT (SciVocab),2,3,2,0.18903394255874673,0.17775595384237663,0.20183997769724005,0.20183997769724005,0.9988390566442601,664,733
SciBERT (SciVocab),2,3,3,0.20013492241960873,0.1677030337290371,0.2481182046278227,0.2481182046278227,0.9984688304561651,511,910
SciBERT (SciVocab),2,3,4,0.17809845648004383,0.13243683781581092,0.2718148870922777,0.2718148870922777,0.9977859225998476,341,1078
SciBERT (SciVocab),2,3,5,0.12327773749093546,0.07705718270571828,0.3080568720379147,0.3080568720379147,0.9954120378282421,241,1070
SciBERT (SciVocab),2,3,6,0.12310504246855176,0.07625707625707626,0.31920825202118763,0.31920825202118763,0.9951919127070433,203,1161
SciBERT (SciVocab),2,3,7,0.0702985571251399,0.039427252985884904,0.3239475885140786,0.3239475885140786,0.9901862327856089,169,1129
SciBERT (SciVocab),2,3,8,0.06996109895453441,0.03926049732237268,0.3208809590186786,0.3208809590186786,0.9902361509233295,148,1177
SciBERT (SciVocab),2,3,9,0.06984084792504236,0.03964541682384006,0.29300250906049624,0.29300250906049624,0.9911745425817314,140,1341
SciBERT (SciVocab),2,3,10,0.07163852621505229,0.04082427642086401,0.29216615556175074,0.29216615556175074,0.9914643451034987,125,1409
SciBERT (SciVocab),2,3,11,0.08092440571139556,0.04702477844094773,0.2899358795650962,0.2899358795650962,0.9926939258986045,120,1504
SciBERT (SciVocab),2,4,2,0.18579654510556623,0.14166544709498025,0.2698633955952049,0.2698633955952049,0.997966875849085,434,680
SciBERT (SciVocab),2,4,3,0.16534867002156722,0.11587550380653829,0.28854195706718705,0.28854195706718705,0.9972624754612488,374,772
SciBERT (SciVocab),2,4,4,0.16741194006432886,0.11648471615720524,0.29746306105380543,0.29746306105380543,0.9971945313293512,310,1022
SciBERT (SciVocab),2,4,5,0.12271919909575327,0.07604055496264675,0.3178143295232785,0.3178143295232785,0.9951981524742584,219,1029
SciBERT (SciVocab),2,4,6,0.11972010827927881,0.07328664332166084,0.32673543350989687,0.32673543350989687,0.9948625916595805,188,1113
SciBERT (SciVocab),2,4,7,0.07098792503581557,0.039652469297099556,0.33844438249233344,0.33844438249233344,0.9898076869078938,159,1077
SciBERT (SciVocab),2,4,8,0.06960570875665215,0.03903679837205359,0.3208809590186786,0.3208809590186786,0.9901779130959888,143,1165
SciBERT (SciVocab),2,4,9,0.06928918293517583,0.039230882787127254,0.29634792305547814,0.29634792305547814,0.990975563338317,135,1322
SciBERT (SciVocab),2,4,10,0.07217562735990911,0.04100227790432802,0.3010872595483691,0.3010872595483691,0.9912435266748315,115,1369
SciBERT (SciVocab),2,4,11,0.08044873026239963,0.04665359593619107,0.29188737106216894,0.29188737106216894,0.9925833433574038,112,1504
SciBERT (SciVocab),2,5,2,0.16538662292148237,0.11288680781758957,0.309172010036242,0.309172010036242,0.9969789127066966,331,671
SciBERT (SciVocab),2,5,3,0.14398422090729784,0.09242700007913271,0.32562029551156957,0.32562029551156957,0.9960242283227887,280,757
SciBERT (SciVocab),2,5,4,0.13369015067775902,0.08447287163652405,0.32032339001951493,0.32032339001951493,0.9956831210483641,249,958
SciBERT (SciVocab),2,5,5,0.12040517961570593,0.07407645358175394,0.32143852801784223,0.32143852801784223,0.9950040263831224,212,1016
SciBERT (SciVocab),2,5,6,0.08290086048146784,0.04710806697108067,0.3451352104822972,0.3451352104822972,0.9913190971888809,173,1019
SciBERT (SciVocab),2,5,7,0.08428770949720671,0.04817786293058716,0.33649289099526064,0.33649289099526064,0.9917336950549498,155,1120
SciBERT (SciVocab),2,5,8,0.06918429003021148,0.038796462575814046,0.31920825202118763,0.31920825202118763,0.9901661268690269,137,1178
SciBERT (SciVocab),2,5,9,0.07011333643844124,0.03945069536655252,0.31474770002787844,0.31474770002787844,0.9904708355013636,122,1240
SciBERT (SciVocab),2,5,10,0.07214187902875656,0.04098049631934431,0.3010872595483691,0.3010872595483691,0.9912386735225531,113,1373
SciBERT (SciVocab),2,5,11,0.07466996699669967,0.04258656523273597,0.30275996654586007,0.30275996654586007,0.9915364490802063,101,1457
SciBERT (SciVocab),2,6,2,0.15877966101694915,0.10490011645614979,0.326456649010315,0.326456649010315,0.9965362358881598,269,705
SciBERT (SciVocab),2,6,3,0.13830447289751255,0.08669212275491443,0.3417897964873153,0.3417897964873153,0.9955226203694427,234,714
SciBERT (SciVocab),2,6,4,0.12685240071132187,0.07862391449565798,0.32812935600780596,0.32812935600780596,0.9952186050445745,212,948
SciBERT (SciVocab),2,6,5,0.11433853938597771,0.06925615937757869,0.3275717870086423,0.3275717870086423,0.9945259908837001,191,982
SciBERT (SciVocab),2,6,6,0.0807969368550847,0.045719951525834523,0.34708670197936997,0.34708670197936997,0.9909918560638231,161,999
SciBERT (SciVocab),2,6,7,0.08301217557382082,0.047291520945053234,0.3392807359910789,0.3392807359910789,0.9915010903993209,147,1093
SciBERT (SciVocab),2,6,8,0.06895517013743023,0.03863613436901039,0.32032339001951493,0.32032339001951493,0.9900891697400409,132,1175
SciBERT (SciVocab),2,6,9,0.06988494551652767,0.03922506577373834,0.3200446055199331,0.3200446055199331,0.9902524436488356,116,1219
SciBERT (SciVocab),2,6,10,0.07121893954216396,0.040326452232357174,0.30443267354335096,0.30443267354335096,0.990991509410089,109,1362
SciBERT (SciVocab),2,6,11,0.07302954836104193,0.04152792130745971,0.3024811820462782,0.3024811820462782,0.9913190971888809,99,1446
SciBERT (SciVocab),2,7,2,0.146716765074253,0.09332321699544764,0.3429049344856426,0.3429049344856426,0.9958574878766523,230,658
