model,n_components,min_cluster_size,min_samples,f1,precision,recall,pos_acc,neg_acc,n_clusters,n_noise
BERT Base,768,11,7,0.0025130387866434865,0.0012674209917811134,0.14608307778087537,0.14608307778087537,0.8568618200083682,2,2831
BERT Base,768,11,8,0.00577958754761592,0.003780393504596615,0.012266517981600222,0.012266517981600222,0.9959805499522831,5,3925
BERT Base,768,11,9,0.00530351069349167,0.0033430232558139534,0.01282408698076387,0.01282408698076387,0.995245990689574,5,3915
BERT Base,768,11,10,0.004037054392098908,0.0023182646133465806,0.015611931976582102,0.015611931976582102,0.9916456450064703,4,3852
BERT Base,768,11,11,0.00415996232486951,0.0024207545446240978,0.014775578477836632,0.014775578477836632,0.9924287357919633,5,3857
BERT Base,2,2,2,0.02579876959714229,0.044765840220385676,0.018120992472818512,0.018120992472818512,0.9995191912707043,1410,292
BERT Base,2,2,3,0.038301947015639964,0.04479283314669653,0.03345413994981879,0.03345413994981879,0.9991129130942555,830,487
BERT Base,2,2,4,0.046636085626911315,0.04294766486740202,0.051017563423473654,0.051017563423473654,0.9985863460720492,583,698
BERT Base,2,2,5,0.05496392992098935,0.046638165565487756,0.06690827989963757,0.06690827989963757,0.9982993167801554,458,876
BERT Base,2,2,6,0.058460604834631336,0.04587301587301587,0.08056872037914692,0.08056872037914692,0.997916264403896,376,996
BERT Base,2,2,7,0.05313376987839102,0.03998310572997325,0.07917479788123781,0.07917479788123781,0.9976361681866855,335,1059
BERT Base,2,2,8,0.05894493519359366,0.04187192118226601,0.0995260663507109,0.0995260663507109,0.9971681856455542,280,1153
BERT Base,2,2,9,0.06377094517650887,0.045021247272309634,0.10928352383607472,0.10928352383607472,0.9971175742003652,259,1173
BERT Base,2,2,10,0.06481103583380948,0.04582179132040628,0.11067744633398383,0.11067744633398383,0.9971342135796054,240,1280
BERT Base,2,2,11,0.06486567838061555,0.04442383013811585,0.12015611931976582,0.12015611931976582,0.9967861732304973,214,1270
BERT Base,2,3,2,0.03781773093614383,0.04258289703315881,0.034011708948982436,0.034011708948982436,0.999049128807168,856,291
BERT Base,2,3,3,0.04005461993627674,0.043941411451398134,0.03679955394480067,0.03679955394480067,0.9990044104754598,765,467
BERT Base,2,3,4,0.04859900011626555,0.04168328679696849,0.058265960412601056,0.058265960412601056,0.9983343288073067,497,615
BERT Base,2,3,5,0.0581383146185329,0.046617300572197914,0.07722330638416504,0.07722330638416504,0.9980362065959193,376,803
BERT Base,2,3,6,0.06163736055965211,0.046631383206980404,0.09088374686367438,0.09088374686367438,0.9976895528617479,311,938
BERT Base,2,3,7,0.06208538867154278,0.0446701750091788,0.10175634234736548,0.10175634234736548,0.9972940209510583,267,997
BERT Base,2,3,8,0.06130077248940942,0.04365830572645528,0.10287148034569278,0.10287148034569278,0.9971979978666929,230,1119
BERT Base,2,3,9,0.06643053915781189,0.04628207940337793,0.11764705882352941,0.11764705882352941,0.9969854991276459,204,1162
BERT Base,2,3,10,0.06431302001349225,0.04398195612056592,0.11959855032060217,0.11959855032060217,0.9967674539288521,186,1215
BERT Base,2,3,11,0.062143480303335344,0.040922750574509455,0.12907722330638416,0.12907722330638416,0.9962384603305066,170,1255
BERT Base,2,4,2,0.043837029396596186,0.04077716478771888,0.04739336492890995,0.04739336492890995,0.9986137317170487,598,351
BERT Base,2,4,3,0.04338235294117647,0.038705445003280124,0.049344856425982714,0.049344856425982714,0.9984761101845827,547,463
BERT Base,2,4,4,0.04790156009668205,0.039528558476881234,0.06077502090883747,0.06077502090883747,0.9981637751700944,464,576
BERT Base,2,4,5,0.05897798424560695,0.046239113222486146,0.08140507387789239,0.08140507387789239,0.997912104559086,357,767
BERT Base,2,4,6,0.06252831898504757,0.046321160042964556,0.09618065235572902,0.09618065235572902,0.9975377185261809,297,882
BERT Base,2,4,7,0.06073513172424673,0.04234957650423496,0.10733203233900195,0.10733203233900195,0.9969820325903042,247,946
BERT Base,2,4,8,0.05843293492695883,0.039731112671817,0.110398661834402,0.110398661834402,0.996682177110246,215,1052
BERT Base,2,4,9,0.06313544258798436,0.04237449895018133,0.12378031781432952,0.12378031781432952,0.9965216764313246,189,1108
BERT Base,2,4,10,0.06387114690363788,0.0425256540630489,0.12824086980763869,0.12824086980763869,0.9964097072751873,178,1179
BERT Base,2,4,11,0.060472787245739415,0.038720275344180224,0.13799832729300252,0.13799832729300252,0.9957399722607682,158,1169
BERT Base,2,5,2,0.05553191489361702,0.04489936349561328,0.07276275439085587,0.07276275439085587,0.9980753784678806,460,359
BERT Base,2,5,3,0.05343667142565776,0.042128959639813474,0.07304153889043768,0.07304153889043768,0.9979349837055412,426,409
BERT Base,2,5,4,0.05577918343875791,0.04250036512341172,0.08112628937831057,0.08112628937831057,0.9977273381187726,376,534
BERT Base,2,5,5,0.059378954541029885,0.04561770864492971,0.0850292723724561,0.0850292723724561,0.9977880025222525,338,722
BERT Base,2,5,6,0.063653947599789,0.04648773597020676,0.10091998884862002,0.10091998884862002,0.9974260960237776,282,867
BERT Base,2,5,7,0.06130385055280214,0.04219143576826197,0.11207136883189295,0.11207136883189295,0.9968364380219522,233,893
BERT Base,2,5,8,0.06546208530805687,0.04456993042250681,0.12322274881516587,0.12322274881516587,0.9967154558687263,204,994
BERT Base,2,5,9,0.06271435570798628,0.041869158878504675,0.12489545581265682,0.12489545581265682,0.9964461059172752,182,1101
BERT Base,2,5,10,0.06351411073931434,0.0410545217107411,0.14022860328965708,0.14022860328965708,0.9959271652772207,166,1095
BERT Base,2,5,11,0.059587653438207606,0.037893141341417205,0.13939224979091164,0.13939224979091164,0.9955992308446946,153,1134
BERT Base,2,6,2,0.055936386070743076,0.04161000815882513,0.08530805687203792,0.08530805687203792,0.9975567844815603,370,353
BERT Base,2,6,3,0.05806451612903226,0.042242800964099964,0.09283523836074714,0.09283523836074714,0.9973827643070062,338,391
BERT Base,2,6,4,0.06033106461641879,0.043180178012990136,0.10008363534987455,0.10008363534987455,0.9972423695446668,312,471
BERT Base,2,6,5,0.06188639551192146,0.04513489323615906,0.0984109283523836,0.0984109283523836,0.9974111899132083,296,660
BERT Base,2,6,6,0.06606987245504238,0.04614873837981408,0.1162531363256203,0.1162531363256203,0.9970121914651771,258,787
BERT Base,2,6,7,0.06233343204027243,0.0424352383832275,0.11736827432394759,0.11736827432394759,0.9967067895253721,222,862
BERT Base,2,6,8,0.06622325043377675,0.04470473401659346,0.12768330080847504,0.12768330080847504,0.9966072999036649,194,986
BERT Base,2,6,9,0.0634983498349835,0.04159820115886881,0.13409534429885697,0.13409534429885697,0.9961583833179131,173,1040
BERT Base,2,6,10,0.06239990509520137,0.03963230861965039,0.14664064678003902,0.14664064678003902,0.9955815515042519,158,1063
BERT Base,2,6,11,0.05731441048034935,0.035634290368560376,0.1463618622804572,0.1463618622804572,0.9950747437448934,148,1082
BERT Base,2,7,2,0.06022310632654653,0.04181109185441941,0.10761081683858377,0.10761081683858377,0.9969335010675202,305,319
BERT Base,2,7,3,0.06047852856363495,0.04197317178710515,0.10816838583774742,0.10816838583774742,0.9969300345301785,297,365
BERT Base,2,7,4,0.062422934648582,0.04313558419426989,0.11290772233063842,0.11290772233063842,0.9968856628522045,278,467
BERT Base,2,7,5,0.061364493026762154,0.04205414341806158,0.11346529132980206,0.11346529132980206,0.9967861732304973,249,626
BERT Base,2,7,6,0.06187194946884869,0.0416626389560174,0.12015611931976582,0.12015611931976582,0.9965632748794252,227,747
BERT Base,2,7,7,0.06470379567222419,0.04339550818424058,0.12712573180931142,0.12712573180931142,0.9965154366641095,209,843
BERT Base,2,7,8,0.06801112656467316,0.04530714351894746,0.13632562029551157,0.13632562029551157,0.9964280799230983,184,953
BERT Base,2,7,9,0.06261950286806883,0.039850939234922805,0.14608307778087537,0.14608307778087537,0.9956234966060866,167,976
BERT Base,2,7,10,0.06227002547410133,0.03906804943884074,0.15333147477000278,0.15333147477000278,0.9953104682841298,155,1014
BERT Base,2,7,11,0.05727188750898081,0.03509654695263853,0.15556175076665738,0.15556175076665738,0.9946819850640772,141,1037
BERT Base,2,8,2,0.06118052563550194,0.04120321114227682,0.11876219682185671,0.11876219682185671,0.9965636215331594,265,364
BERT Base,2,8,3,0.05994907238995999,0.04055916518999803,0.11485921382771118,0.11485921382771118,0.9966215127067659,262,407
BERT Base,2,8,4,0.06114453616902197,0.04081442047258803,0.12182882631725676,0.12182882631725676,0.9964398661500602,246,446
BERT Base,2,8,5,0.06282867423194022,0.04178554993097101,0.12656816281014777,0.12656816281014777,0.996390987973542,223,609
BERT Base,2,8,6,0.06213211249182472,0.04058788344868837,0.13242263730136605,0.13242263730136605,0.996107771872724,205,672
BERT Base,2,8,7,0.06471555409404801,0.04234808056464107,0.13716197379425704,0.13716197379425704,0.9961431305536095,187,816
BERT Base,2,8,8,0.06410489892551448,0.040974701226136896,0.14719821577920267,0.14719821577920267,0.9957160531531104,175,873
BERT Base,2,8,9,0.06524281405797994,0.04186413902053712,0.14775578477836632,0.14775578477836632,0.9957950902045014,162,1002
BERT Base,2,8,10,0.06220683493410766,0.03889393198798967,0.15528296626707555,0.15528296626707555,0.9952286580028654,151,1000
BERT Base,2,8,11,0.05668706732216314,0.0345629167431333,0.15751324226373015,0.15751324226373015,0.9945291107673077,138,1014
BERT Base,2,9,2,0.06412445456270158,0.0414690004907574,0.14134374128798438,0.14134374128798438,0.9959375648892459,232,339
BERT Base,2,9,3,0.06240210513125744,0.040245676418296426,0.138834680791748,0.138834680791748,0.995883140252981,226,372
BERT Base,2,9,4,0.06466137202176224,0.041680103192518546,0.14413158628380263,0.14413158628380263,0.9958793270619051,216,455
BERT Base,2,9,5,0.06240674667531625,0.04066621575921542,0.13409534429885697,0.13409534429885697,0.9960665200783576,204,596
BERT Base,2,9,6,0.06271647699158832,0.040298863365392255,0.14134374128798438,0.14134374128798438,0.995814502813615,186,670
BERT Base,2,9,7,0.06189942816718741,0.039249401913875596,0.1463618622804572,0.1463618622804572,0.9955451528621639,176,762
BERT Base,2,9,8,0.06463717242631484,0.041280148423005564,0.14887092277669361,0.14887092277669361,0.9957008003888068,169,901
BERT Base,2,9,9,0.06254869226488592,0.039073906695404295,0.15667688876498467,0.15667688876498467,0.9952088987400177,151,946
BERT Base,2,9,10,0.061248912097476065,0.03804825302426167,0.1569556732645665,0.1569556732645665,0.9950657307478049,142,1025
BERT Base,2,9,11,0.057849220696731325,0.035071090047393366,0.16504042375243935,0.16504042375243935,0.994353703977817,130,1019
BERT Base,2,10,2,0.06176538372896981,0.038928026726704916,0.14942849177585726,0.14942849177585726,0.9954127311357104,208,363
BERT Base,2,10,3,0.061726981218506644,0.03884124810838077,0.15026484527460274,0.15026484527460274,0.9953763324936225,202,378
BERT Base,2,10,4,0.06491177321376916,0.04095488392466053,0.15639810426540285,0.15639810426540285,0.9954460098941909,194,455
BERT Base,2,10,5,0.057788539144471344,0.03580477396986265,0.1497072762754391,0.1497072762754391,0.994987040350148,182,528
BERT Base,2,10,6,0.06119580495188669,0.037958554087586346,0.15779202676331197,0.15779202676331197,0.9950272521833119,171,599
BERT Base,2,10,7,0.056606526285075134,0.03428369462770971,0.16225257875662114,0.16225257875662114,0.9943169586819948,159,672
BERT Base,2,10,8,0.0604217146981492,0.0370651486401012,0.16336771675494843,0.16336771675494843,0.9947225435509752,153,842
BERT Base,2,10,9,0.059352261378227994,0.03577981651376147,0.1739615277390577,0.1739615277390577,0.9941706708061745,140,844
BERT Base,2,10,10,0.06005094043887147,0.036425218373046526,0.17089489824365764,0.17089489824365764,0.9943786630466773,133,978
BERT Base,2,10,11,0.05530656149157404,0.03295060080106809,0.17201003624198494,0.17201003624198494,0.993722794181625,126,970
BERT Base,2,11,2,0.062399139322216246,0.03865893487969073,0.1616950097574575,0.1616950097574575,0.9950002131920466,186,384
BERT Base,2,11,3,0.06099001395898207,0.0377684686481814,0.15834959576247562,0.15834959576247562,0.9949835738128063,184,402
BERT Base,2,11,4,0.060653188180404355,0.03725402789275935,0.1630889322553666,0.1630889322553666,0.9947592888467974,176,426
BERT Base,2,11,5,0.05851244481102324,0.035420582706766915,0.16810705324783942,0.16810705324783942,0.9943075990311722,164,490
BERT Base,2,11,6,0.06112647358463106,0.037002231880653116,0.17563423473654866,0.17563423473654866,0.9943162653745264,155,528
BERT Base,2,11,7,0.05572139303482587,0.033565475510903074,0.16392528575411208,0.16392528575411208,0.9941311522804789,150,705
BERT Base,2,11,8,0.05776444111027757,0.03472183078744152,0.1717312517424031,0.1717312517424031,0.9940635548023156,139,849
BERT Base,2,11,9,0.05761500669941939,0.034303036749454875,0.179816002230276,0.179816002230276,0.9937054614949165,133,837
BERT Base,2,11,10,0.06015110422316931,0.03639880429048708,0.17312517424031224,0.17312517424031224,0.9943010126102229,128,998
BERT Base,2,11,11,0.054460796541115825,0.03200273611178971,0.18260384722609424,0.18260384722609424,0.9931320962185971,116,948
BERT Base,5,2,2,0.21311185721858986,0.291023166023166,0.16810705324783942,0.16810705324783942,0.9994907656645022,1129,848
BERT Base,5,2,3,0.27391132745691354,0.2593423019431988,0.290214664064678,0.290214664064678,0.9989693984483086,588,1140
BERT Base,5,2,4,0.24340143567090006,0.20153621068032188,0.3072205185391692,0.3072205185391692,0.9984865097966078,432,1327
BERT Base,5,2,5,0.21694981448935755,0.1669421487603306,0.30972957903540566,0.30972957903540566,0.998078151697754,340,1467
BERT Base,5,2,6,0.2115888576142871,0.16229898749255509,0.30387510454418737,0.30387510454418737,0.998049726091552,283,1655
BERT Base,5,2,7,0.19867172675521821,0.15058248238170574,0.29188737106216894,0.29188737106216894,0.997952663045984,257,1790
BERT Base,5,2,8,0.1769593147751606,0.12772007912957467,0.2879843880680234,0.2879843880680234,0.9975543579054211,219,1863
BERT Base,5,2,9,0.16851106639839034,0.12048914998201654,0.28017842207973237,0.28017842207973237,0.997456948206119,193,1964
BERT Base,5,2,10,0.16309904153354632,0.11429530952647488,0.28463897407304156,0.28463897407304156,0.9972572756552363,174,2021
BERT Base,5,2,11,0.15647620514400123,0.10809660602191723,0.2832450515751324,0.2832450515751324,0.9970940017464415,161,2037
BERT Base,5,3,2,0.26156726397432467,0.25134926754047804,0.27265124059102314,0.27265124059102314,0.9989901976723589,624,913
BERT Base,5,3,3,0.2630695443645084,0.23080159899011152,0.3058265960412601,0.3058265960412601,0.9987326339478695,507,1120
BERT Base,5,3,4,0.22831140567810862,0.17693958908310334,0.321717312517424,0.321717312517424,0.9981391627549682,351,1269
BERT Base,5,3,5,0.20608982944905796,0.15160273252758802,0.321717312517424,0.321717312517424,0.9977613101847214,270,1472
BERT Base,5,3,6,0.20616868346829223,0.15302539168017287,0.31586283802620574,0.31586283802620574,0.9978261344330114,223,1636
BERT Base,5,3,7,0.17575477510782503,0.12142173033947004,0.31809311402286033,0.31809311402286033,0.9971380267706813,187,1711
BERT Base,5,3,8,0.17615042058386937,0.1250731935823867,0.29774184555338723,0.29774184555338723,0.9974101499520058,168,1888
BERT Base,5,3,9,0.1688301217447392,0.11876134301270418,0.29188737106216894,0.29188737106216894,0.9973068471392227,147,1973
BERT Base,5,3,10,0.15877159309021113,0.10955710955710955,0.28826317256760525,0.28826317256760525,0.997086722018024,134,2020
BERT Base,5,3,11,0.15565031982942432,0.1070717653221582,0.28491775857262336,0.28491775857262336,0.9970454702236575,124,2086
BERT Base,5,4,2,0.25944208472046837,0.22053083528493364,0.3150264845274603,0.3150264845274603,0.9986154649857196,456,1005
BERT Base,5,4,3,0.227726502166133,0.1719527805433082,0.3370504599944243,0.3370504599944243,0.9979817819596544,373,1060
BERT Base,5,4,4,0.21700934579439252,0.16322226908477436,0.32366880401449677,0.32366880401449677,0.997936716974212,323,1266
BERT Base,5,4,5,0.20413865362787043,0.1486142893465548,0.32589908001115137,0.32589908001115137,0.9976784599422545,253,1465
BERT Base,5,4,6,0.19841066393232504,0.14305076392311483,0.32366880401449677,0.32366880401449677,0.9975890232788382,211,1589
BERT Base,5,4,7,0.17748222884659481,0.1222620050547599,0.32366880401449677,0.32366880401449677,0.9971106411256817,174,1689
BERT Base,5,4,8,0.16774586729641197,0.11540880503144654,0.3069417340395874,0.3069417340395874,0.9970745891373279,153,1835
BERT Base,5,4,9,0.160486674391657,0.10840426572742393,0.30889322553666015,0.30889322553666015,0.9968409445204964,135,1906
BERT Base,5,4,10,0.15949554896142434,0.10866269079146872,0.29969333705046,0.29969333705046,0.996943207372077,126,1987
BERT Base,5,4,11,0.15437805336339722,0.10568018110722371,0.28631168107053245,0.28631168107053245,0.9969872323963167,116,2094
BERT Base,5,5,2,0.21183370708987406,0.1533658049206944,0.3423473654864789,0.3423473654864789,0.9976500343360524,339,931
BERT Base,5,5,3,0.20006464124111184,0.14085789054499942,0.3451352104822972,0.3451352104822972,0.9973824176532721,299,1064
BERT Base,5,5,4,0.20198254681013303,0.1450827653359299,0.3323111235015333,0.3323111235015333,0.9975651041711804,269,1291
BERT Base,5,5,5,0.20299612859787913,0.14538878842676312,0.33621410649567884,0.33621410649567884,0.9975425716784593,239,1438
BERT Base,5,5,6,0.19512984386376506,0.13745156143150217,0.33621410649567884,0.33621410649567884,0.9973765245397912,197,1545
BERT Base,5,5,7,0.16822562358276644,0.1127790973871734,0.3309172010036242,0.3309172010036242,0.9967629474303079,166,1648
BERT Base,5,5,8,0.16335003579098067,0.10989116825580275,0.31809311402286033,0.31809311402286033,0.9967962261887883,146,1785
BERT Base,5,5,9,0.16288795949812898,0.11053574985062736,0.3094507945358238,0.3094507945358238,0.9969036888463815,128,1914
BERT Base,5,5,10,0.16170337308846125,0.10962301587301587,0.3080568720379147,0.3080568720379147,0.996888782735812,121,1979
BERT Base,5,5,11,0.15390242118352718,0.10432368107893693,0.29328129356007804,0.29328129356007804,0.9968690234729644,108,2074
BERT Base,5,6,2,0.19975786924939468,0.137085886384879,0.36799553944800667,0.36799553944800667,0.9971196541227701,269,930
BERT Base,5,6,3,0.1992773122164988,0.1375796178343949,0.36130471145804294,0.36130471145804294,0.9971837850635918,247,1104
BERT Base,5,6,4,0.1983086352703856,0.13738980864330252,0.3562865904655701,0.3562865904655701,0.9972184504370091,231,1251
BERT Base,5,6,5,0.18888224745965332,0.12901908747575788,0.3523836074714246,0.3523836074714246,0.9970420036863158,207,1383
BERT Base,5,6,6,0.1781651647215246,0.12119384986433525,0.33621410649567884,0.33621410649567884,0.9969685130946715,184,1517
BERT Base,5,6,7,0.17211390096787768,0.11498453753162778,0.34206858098689713,0.34206858098689713,0.9967262021344857,152,1666
BERT Base,5,6,8,0.16335003579098067,0.10989116825580275,0.31809311402286033,0.31809311402286033,0.9967962261887883,138,1815
BERT Base,5,6,9,0.16262153402952828,0.1096329384346475,0.31474770002787844,0.31474770002787844,0.9968215319113828,121,1920
BERT Base,5,6,10,0.16236786469344608,0.10864849570876167,0.3211597435182604,0.3211597435182604,0.9967237755583465,114,1952
BERT Base,5,6,11,0.14968527356989694,0.09954001839926403,0.3016448285475328,0.3016448285475328,0.9966069532499308,105,2038
BERT Base,5,7,2,0.18761188686000715,0.12622856041626518,0.3652076944521885,0.3652076944521885,0.9968565439385342,229,1046
BERT Base,5,7,3,0.19147855120853596,0.1294406280667321,0.3677167549484249,0.3677167549484249,0.9969248347241659,208,1177
BERT Base,5,7,4,0.18693052391799544,0.1255138132109741,0.3660440479509339,0.3660440479509339,0.9968288116398004,187,1300
BERT Base,5,7,5,0.16910462446703836,0.11056785040315663,0.3593532199609702,0.3593532199609702,0.9964055474303772,173,1399
BERT Base,5,7,6,0.16806164474558258,0.11031656056509985,0.3526623919710064,0.3526623919710064,0.9964634386039838,163,1493
BERT Base,5,7,7,0.17213630956546078,0.11491031390134529,0.3429049344856426,0.3429049344856426,0.9967158025224606,149,1675
BERT Base,5,7,8,0.1582952815829528,0.10378340853870184,0.3334262614998606,0.3334262614998606,0.9964197602334782,131,1758
BERT Base,5,7,9,0.1623515949077385,0.1091871091871092,0.3164204070253694,0.3164204070253694,0.9967899864215732,119,1920
BERT Base,5,7,10,0.15540005281225244,0.10180780209324453,0.32812935600780596,0.32812935600780596,0.9964003476243646,108,1921
BERT Base,5,7,11,0.1513418981637183,0.09973404255319149,0.31363256202955114,0.31363256202955114,0.9964797313294899,100,2008
BERT Base,5,8,2,0.1719059405940594,0.11047482701026008,0.3872316699191525,0.3872316699191525,0.9961230246370275,196,1014
BERT Base,5,8,3,0.171984583307007,0.11119281045751633,0.37942570393086145,0.37942570393086145,0.9962287540259498,184,1168
BERT Base,5,8,4,0.17112231225674726,0.1109548237630316,0.37385001393922496,0.37385001393922496,0.9962752056263288,168,1282
BERT Base,5,8,5,0.1675241561049065,0.10808841389361186,0.37217730694173407,0.37217730694173407,0.9961812624643683,155,1394
BERT Base,5,8,6,0.16971125515615793,0.11090193393804552,0.36130471145804294,0.36130471145804294,0.9963982677019596,147,1531
BERT Base,5,8,7,0.16684280052840159,0.10932225396001038,0.35210482297184276,0.35210482297184276,0.9964329330753767,140,1647
BERT Base,5,8,8,0.03499857342771354,0.018395795246800732,0.35907443546138834,0.35907443546138834,0.9761751821578709,115,1444
BERT Base,5,8,9,0.16272965879265092,0.10913415794481446,0.3197658210203513,0.3197658210203513,0.9967542810869536,115,1916
BERT Base,5,8,10,0.03720005264158393,0.01962962962962963,0.35461388346807915,0.35461388346807915,0.977977781575562,95,1569
BERT Base,5,8,11,0.1513418981637183,0.09973404255319149,0.31363256202955114,0.31363256202955114,0.9964797313294899,100,2008
BERT Base,5,9,2,0.16690997566909976,0.10674550688555201,0.3824923334262615,0.3824923334262615,0.9960200684779786,176,1109
BERT Base,5,9,3,0.1661807580174927,0.10623592451657995,0.3813771954279342,0.3813771954279342,0.9960103621734219,164,1217
BERT Base,5,9,4,0.16486799585391135,0.10550959887622913,0.37691664343462505,0.37691664343462505,0.9960266548989279,150,1310
BERT Base,5,9,5,0.1627302929628511,0.10387106724244294,0.3755227209367159,0.3755227209367159,0.9959715369551947,138,1435
BERT Base,5,9,6,0.1631736526946108,0.10510245078344717,0.36465012545302483,0.36465012545302483,0.9961393173625336,134,1537
BERT Base,5,9,7,0.1593666198442089,0.10335403726708074,0.3479230554781154,0.3479230554781154,0.9962467800201267,129,1667
BERT Base,5,9,8,0.035283518670413745,0.018535785934277075,0.36576526345135213,0.36576526345135213,0.9759179650871158,105,1427
BERT Base,5,9,9,0.03548816832159093,0.018663507930546327,0.36018957345971564,0.36018957345971564,0.976450425222803,96,1484
BERT Base,5,9,10,0.03727279258567426,0.019649133438371106,0.36158349595762473,0.36158349595762473,0.9775676902080374,91,1515
BERT Base,5,9,11,0.14764575453241163,0.09636502936920065,0.31558405352662394,0.31558405352662394,0.9963202706117711,98,1991
BERT Base,5,10,2,0.15974549792648982,0.10031392694063927,0.39197100641204347,0.39197100641204347,0.9956286964120992,159,1111
BERT Base,5,10,3,0.159465737514518,0.10071150883884691,0.38277111792584334,0.38277111792584334,0.9957500252190592,149,1237
BERT Base,5,10,4,0.16373705754875995,0.10441458733205375,0.3791469194312796,0.3791469194312796,0.9959562841908911,142,1333
BERT Base,5,10,5,0.16297662976629768,0.10455298666456246,0.3693894619459158,0.3693894619459158,0.9960661734246234,136,1473
BERT Base,5,10,6,0.16291009266215878,0.10504642712959225,0.36269863395595203,0.36269863395595203,0.9961576900104446,129,1580
BERT Base,5,10,7,0.15188983299150308,0.09615669980709304,0.36130471145804294,0.36130471145804294,0.9957770642103245,115,1632
BERT Base,5,10,8,0.034912651488803875,0.01833612004889632,0.36381377195427933,0.36381377195427933,0.975780690208384,98,1439
BERT Base,5,10,9,0.03584551318690291,0.018842549538593604,0.3671591859492612,0.3671591859492612,0.9762271802179967,90,1464
BERT Base,5,10,10,0.14313574847822233,0.09082045897705114,0.33760802899358794,0.33760802899358794,0.9957975167806407,96,1861
BERT Base,5,10,11,0.025929662295114717,0.013446596912876826,0.3618622804572066,0.3618622804572066,0.9669874715873933,86,1501
BERT Base,5,11,2,0.14689027916513328,0.09051444861993002,0.3894619459158071,0.3894619459158071,0.9951340215334367,143,1137
BERT Base,5,11,3,0.1509829909432295,0.09413952207148268,0.3810984109283524,0.3810984109283524,0.99544011678071,134,1278
BERT Base,5,11,4,0.15555432801193173,0.09699641774593552,0.3925285754112071,0.3925285754112071,0.9954560628524819,131,1294
BERT Base,5,11,5,0.1500777604976672,0.09370881598113338,0.3766378589350432,0.3766378589350432,0.995470622309317,122,1434
BERT Base,5,11,6,0.1498243795704497,0.0944121915820029,0.36269863395595203,0.36269863395595203,0.9956741080512757,116,1586
BERT Base,5,11,7,0.14966139954853272,0.09382296752281893,0.3696682464454976,0.3696682464454976,0.9955604056264674,107,1626
BERT Base,5,11,8,0.03391906283280085,0.017809961835796067,0.3551714524672428,0.3551714524672428,0.9756444552908546,90,1469
BERT Base,5,11,9,0.03558428858586407,0.01870333090618352,0.3652076944521885,0.3652076944521885,0.9761741421966684,86,1493
BERT Base,5,11,10,0.14200484375922973,0.09009144056363363,0.33509896849735155,0.33509896849735155,0.9957916236671597,93,1880
BERT Base,5,11,11,0.02596299186927614,0.013458426367863653,0.3663228324505158,0.3663228324505158,0.9666103123246149,81,1472
BERT Base,10,2,2,0.2425360617242536,0.3044210526315789,0.20156119319765822,0.20156119319765822,0.9994273280311489,1128,785
BERT Base,10,2,3,0.258579807812305,0.23407139629462267,0.2888207415667689,0.2888207415667689,0.9988248438411591,557,1135
BERT Base,10,2,4,0.24556499301150414,0.19985999299965,0.31837189852244213,0.31837189852244213,0.9984150991273686,410,1336
BERT Base,10,2,5,0.2005700958797616,0.14530663329161453,0.32366880401449677,0.32366880401449677,0.9976327016493438,315,1428
BERT Base,10,2,6,0.21179194869967938,0.1556079047245125,0.33147477000278786,0.33147477000278786,0.9977633901071264,277,1549
BERT Base,10,2,7,0.189424753050552,0.13486997635933806,0.31809311402286033,0.31809311402286033,0.9974628413195998,241,1647
BERT Base,10,2,8,0.17563460116651605,0.12450500815280689,0.2980206300529691,0.2980206300529691,0.9973942038802339,198,1791
BERT Base,10,2,9,0.1720266734194311,0.12336561743341404,0.2840814050738779,0.2840814050738779,0.9974898803108652,191,1936
BERT Base,10,2,10,0.1588410104011887,0.10827509368986124,0.2980206300529691,0.2980206300529691,0.9969480605243554,161,1933
BERT Base,10,2,11,0.1536688436419516,0.10606703436571914,0.2787844995818233,0.2787844995818233,0.9970784023284038,161,2028
BERT Base,10,3,2,0.25644935824119963,0.23563755254553947,0.28129356007805967,0.28129356007805967,0.9988654023280571,596,924
BERT Base,10,3,3,0.2613785688687134,0.22867892976588627,0.3049902425425146,0.3049902425425146,0.9987208477209077,498,1118
BERT Base,10,3,4,0.23992802159352195,0.18703241895261846,0.3345413994981879,0.3345413994981879,0.9981918541225622,349,1315
BERT Base,10,3,5,0.20212853724940186,0.1435434731661589,0.3415110119877335,0.3415110119877335,0.9974663078569416,263,1405
BERT Base,10,3,6,0.20018034265103696,0.1417789131444496,0.3403958739894062,0.3403958739894062,0.9974378822507395,218,1519
BERT Base,10,3,7,0.1859127934834691,0.13027420257414662,0.32450515751324227,0.32450515751324227,0.9973061538317544,191,1664
BERT Base,10,3,8,0.1742621015348288,0.12140820355341084,0.30861444103707836,0.30861444103707836,0.9972229569355533,169,1765
BERT Base,10,3,9,0.16118373796868266,0.10856313497822932,0.3127962085308057,0.3127962085308057,0.9968062791470793,140,1836
BERT Base,10,3,10,0.1553949057496115,0.10255038344925986,0.3206021745190967,0.3206021745190967,0.9965112768192994,129,1862
BERT Base,10,3,11,0.1518624641833811,0.10218837366239275,0.29551156955673263,0.29551156955673263,0.9967716137736622,121,2006
BERT Base,10,4,2,0.24512132163138875,0.19465398491308625,0.3309172010036242,0.3309172010036242,0.9982975835114845,424,926
